word,colour,congruent,corrAns,n,feedbackTxt.started_mean,feedbackTxt.started_raw,feedbackTxt.started_std,feedbackTxt.stopped_raw,imgBlue.started_mean,imgBlue.started_raw,imgBlue.started_std,imgBlue.stopped_raw,imgGreen.started_mean,imgGreen.started_raw,imgGreen.started_std,imgGreen.stopped_raw,imgRed.started_mean,imgRed.started_raw,imgRed.started_std,imgRed.stopped_raw,imgYellow.started_mean,imgYellow.started_raw,imgYellow.started_std,imgYellow.stopped_raw,mouse.clicked_name_raw,mouse.leftButton_mean,mouse.leftButton_raw,mouse.leftButton_std,mouse.midButton_mean,mouse.midButton_raw,mouse.midButton_std,mouse.rightButton_mean,mouse.rightButton_raw,mouse.rightButton_std,mouse.started_mean,mouse.started_raw,mouse.stopped_raw,mouse.time_mean,mouse.time_raw,mouse.time_std,mouse.x_mean,mouse.x_raw,mouse.y_mean,mouse.y_raw,targetTxt.started_mean,targetTxt.started_raw,targetTxt.started_std,targetTxt.stopped_raw,order
قرمز,red,1,imgRed,1.0,192.85012817382812,192.85012817382812,0.0,,192.16697692871094,192.16697692871094,0.0,,192.16697692871094,192.16697692871094,0.0,,192.16697692871094,192.16697692871094,0.0,,192.16697692871094,192.16697692871094,0.0,,'imgYellow',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00828123999986019,0.00828123999986019,,0.6587532758712769,0.6587532758712769,0.0,0.06388888888888888,0.06388888888888888,-0.15833333333333333,-0.15833333333333333,192.16697692871094,192.16697692871094,0.0,,2.0
قرمز,blue,0,imgBlue,1.0,199.0325164794922,199.0325164794922,0.0,,197.89930725097656,197.89930725097656,0.0,,197.89930725097656,197.89930725097656,0.0,,197.89930725097656,197.89930725097656,0.0,,197.89930725097656,197.89930725097656,0.0,,'imgBlue',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01240563999999722,0.01240563999999722,,1.114427924156189,1.114427924156189,0.0,-0.000925925925925926,-0.000925925925925926,-0.15,-0.15,197.89930725097656,197.89930725097656,0.0,,5.0
آبی,red,0,imgRed,1.0,201.3653106689453,201.3653106689453,0.0,,200.06655883789062,200.06655883789062,0.0,,200.06655883789062,200.06655883789062,0.0,,200.06655883789062,200.06655883789062,0.0,,200.06655883789062,200.06655883789062,0.0,,'imgRed',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009643540000297435,0.009643540000297435,,1.2944782972335815,1.2944782972335815,0.0,-0.03518518518518519,-0.03518518518518519,-0.16018518518518518,-0.16018518518518518,200.06655883789062,200.06655883789062,0.0,,6.0
آبی,blue,1,imgBlue,1.0,204.04832458496094,204.04832458496094,0.0,,202.38186645507812,202.38186645507812,0.0,,202.38186645507812,202.38186645507812,0.0,,202.38186645507812,202.38186645507812,0.0,,202.38186645507812,202.38186645507812,0.0,,'imgBlue',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012327240000104212,0.012327240000104212,,1.631371021270752,1.631371021270752,0.0,-0.001851851851851852,-0.001851851851851852,-0.1537037037037037,-0.1537037037037037,202.38186645507812,202.38186645507812,0.0,,7.0
سبز,green,1,imgGreen,1.0,194.7340545654297,194.7340545654297,0.0,,193.88418579101562,193.88418579101562,0.0,,193.88418579101562,193.88418579101562,0.0,,193.88418579101562,193.88418579101562,0.0,,193.88418579101562,193.88418579101562,0.0,,'imgYellow',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006940739999890866,0.006940739999890866,,0.8426370024681091,0.8426370024681091,0.0,0.06388888888888888,0.06388888888888888,-0.15833333333333333,-0.15833333333333333,193.88418579101562,193.88418579101562,0.0,,3.0
سبز,yellow,0,imgYellow,1.0,196.88275146484375,196.88275146484375,0.0,,195.78414916992188,195.78414916992188,0.0,,195.78414916992188,195.78414916992188,0.0,,195.78414916992188,195.78414916992188,0.0,,195.78414916992188,195.78414916992188,0.0,,'imgYellow',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011710539999739922,0.011710539999739922,,1.0954933166503906,1.0954933166503906,0.0,0.06481481481481481,0.06481481481481481,-0.1574074074074074,-0.1574074074074074,195.78414916992188,195.78414916992188,0.0,,4.0
زرد,green,0,imgGreen,1.0,189.100830078125,189.100830078125,0.0,,187.36781311035156,187.36781311035156,0.0,,187.36781311035156,187.36781311035156,0.0,,187.36781311035156,187.36781311035156,0.0,,187.36781311035156,187.36781311035156,0.0,,'imgGreen',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015047599999888916,0.015047599999888916,,1.700644612312317,1.700644612312317,0.0,0.03148148148148148,0.03148148148148148,-0.15648148148148147,-0.15648148148148147,187.36781311035156,187.36781311035156,0.0,,0.0
زرد,yellow,1,imgYellow,1.0,191.1180877685547,191.1180877685547,0.0,,190.11727905273438,190.11727905273438,0.0,,190.11727905273438,190.11727905273438,0.0,,190.11727905273438,190.11727905273438,0.0,,190.11727905273438,190.11727905273438,0.0,,'imgYellow',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012352039999996123,0.012352039999996123,,0.964142382144928,0.964142382144928,0.0,0.06388888888888888,0.06388888888888888,-0.15925925925925927,-0.15925925925925927,190.11727905273438,190.11727905273438,0.0,,1.0

extraInfo
نام,هادی
نام خانوادگی,پیرهادی
کلاس,3
سن,42
چندمین بار است که در این تست شرکت می کنید,001
date,2021_Jan_12_1612
expName,آزمون استروپ استاندارد
psychopyVersion,2020.2.10
frameRate,59.485391874884435
