word,colour,congruent,corrAns,n,feedbackTxt.started_mean,feedbackTxt.started_raw,,,,,feedbackTxt.started_std,feedbackTxt.stopped_raw,,,,,imgBlue.started_mean,imgBlue.started_raw,,,,,imgBlue.started_std,imgBlue.stopped_raw,,,,,imgGreen.started_mean,imgGreen.started_raw,,,,,imgGreen.started_std,imgGreen.stopped_raw,,,,,imgRed.started_mean,imgRed.started_raw,,,,,imgRed.started_std,imgRed.stopped_raw,,,,,imgYellow.started_mean,imgYellow.started_raw,,,,,imgYellow.started_std,imgYellow.stopped_raw,,,,,mouse.clicked_name_raw,,,,,mouse.leftButton_mean,mouse.leftButton_raw,,,,,mouse.leftButton_std,mouse.midButton_mean,mouse.midButton_raw,,,,,mouse.midButton_std,mouse.rightButton_mean,mouse.rightButton_raw,,,,,mouse.rightButton_std,mouse.started_mean,mouse.started_raw,,,,,mouse.stopped_raw,,,,,mouse.time_mean,mouse.time_raw,,,,,mouse.time_std,mouse.x_raw,,,,,mouse.y_raw,,,,,targetTxt.started_mean,targetTxt.started_raw,,,,,targetTxt.started_std,targetTxt.stopped_raw,,,,,order,,,,
قرمز,red,1,imgRed,5.0,59.58543701171875,26.787614822387695, 40.485233306884766, 58.91550827026367, 74.67940521240234, 97.05941009521484,27.717730161187422,, , , , ,58.17905883789062,24.971315383911133, 39.36869812011719, 57.86580276489258, 73.63034057617188, 95.05915069580078,27.638584025818762,, , , , ,58.17905883789062,24.971315383911133, 39.36869812011719, 57.86580276489258, 73.63034057617188, 95.05915069580078,27.638584025818762,, , , , ,58.17905883789062,24.971315383911133, 39.36869812011719, 57.86580276489258, 73.63034057617188, 95.05915069580078,27.638584025818762,, , , , ,58.17905883789062,24.971315383911133, 39.36869812011719, 57.86580276489258, 73.63034057617188, 95.05915069580078,27.638584025818762,, , , , ,'imgRed', 'imgRed', 'imgRed', 'imgRed', '--',1.0,1.0, 1.0, 1.0, 1.0, ,0.0,0.0,0.0, 0.0, 0.0, 0.0, ,0.0,0.0,0.0, 0.0, 0.0, 0.0, ,0.0,0.009102957999857608,0.0011148100020363927, 0.011053219997847918, 0.012243819997820538, 0.01087552000535652, 0.010227419996226672,, , , , 2.0211546200007433,33.183650970458984,9.754899024963379, 23.45209503173828, 41.88180923461914, 57.64579772949219, ,20.2921180816043,-0.040740740740740744, -0.03333333333333333, -0.03148148148148148, -0.03425925925925926, '--',-0.1527777777777778, -0.15, -0.16018518518518518, -0.16296296296296298, '--',58.17905883789062,24.971315383911133, 39.36869812011719, 57.86580276489258, 73.63034057617188, 95.05915069580078,27.638584025818762,, , , , ,3.0, 9.0, 18.0, 26.0, 38.0
قرمز,blue,0,imgBlue,5.0,58.095758056640626,23.954809188842773, 42.46916961669922, 63.13130187988281, 72.59644317626953, 88.32705688476562,25.295022510539052,, , , , ,57.1763671875,22.922760009765625, 41.519229888916016, 62.06486892700195, 71.73059844970703, 87.6443862915039,25.409047788563978,, , , , ,57.1763671875,22.922760009765625, 41.519229888916016, 62.06486892700195, 71.73059844970703, 87.6443862915039,25.409047788563978,, , , , ,57.1763671875,22.922760009765625, 41.519229888916016, 62.06486892700195, 71.73059844970703, 87.6443862915039,25.409047788563978,, , , , ,57.1763671875,22.922760009765625, 41.519229888916016, 62.06486892700195, 71.73059844970703, 87.6443862915039,25.409047788563978,, , , , ,'imgYellow', 'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue',1.0,1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.010483039998507592,0.005680720001691952, 0.011725219992513303, 0.011599919998843689, 0.011593620001804084, 0.011815719997684937,, , , , ,41.0629638671875,6.9222211837768555, 25.435232162475586, 46.10123825073242, 55.56277084350586, 71.29335021972656,25.294866966182443,0.06481481481481481, -0.005555555555555556, -0.001851851851851852, -0.004629629629629629, -0.001851851851851852,-0.15925925925925927, -0.1574074074074074, -0.1527777777777778, -0.15925925925925927, -0.15555555555555556,57.1763671875,22.922760009765625, 41.519229888916016, 62.06486892700195, 71.73059844970703, 87.6443862915039,25.409047788563978,, , , , ,2.0, 10.0, 20.0, 25.0, 33.0
آبی,red,0,imgRed,5.0,61.54541015625,28.720653533935547, 46.767608642578125, 68.78143310546875, 76.84575653076172, 86.61158752441406,23.50862575761062,, , , , ,60.5218505859375,27.820892333984375, 45.684322357177734, 67.7472915649414, 75.69588470458984, 85.66085815429688,23.47303199861678,, , , , ,60.5218505859375,27.820892333984375, 45.684322357177734, 67.7472915649414, 75.69588470458984, 85.66085815429688,23.47303199861678,, , , , ,60.5218505859375,27.820892333984375, 45.684322357177734, 67.7472915649414, 75.69588470458984, 85.66085815429688,23.47303199861678,, , , , ,60.5218505859375,27.820892333984375, 45.684322357177734, 67.7472915649414, 75.69588470458984, 85.66085815429688,23.47303199861678,, , , , ,'imgRed', 'imgRed', 'imgRed', 'imgRed', 'imgRed',1.0,1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.01187719999870751,0.010385319998022169, 0.012342519999947399, 0.011522619999595918, 0.012820519994420465, 0.012315020001551602,, , , , ,44.512255859375,11.688520431518555, 29.734819412231445, 51.747802734375, 59.81232833862305, 69.57781219482422,23.5079651726996,-0.03425925925925926, -0.030555555555555555, -0.040740740740740744, -0.02962962962962963, -0.03333333333333333,-0.15462962962962962, -0.16111111111111112, -0.15462962962962962, -0.16111111111111112, -0.15462962962962962,60.5218505859375,27.820892333984375, 45.684322357177734, 67.7472915649414, 75.69588470458984, 85.66085815429688,23.47303199861678,, , , , ,4.0, 12.0, 23.0, 27.0, 32.0
آبی,blue,1,imgBlue,5.0,60.688482666015624,19.188962936401367, 48.750667572021484, 64.78114318847656, 80.84490966796875, 89.87674713134766,28.01654765108639,, , , , ,59.8419921875,18.05573272705078, 47.78410339355469, 64.16448974609375, 79.86212921142578, 89.34349060058594,28.201562199997266,, , , , ,59.8419921875,18.05573272705078, 47.78410339355469, 64.16448974609375, 79.86212921142578, 89.34349060058594,28.201562199997266,, , , , ,59.8419921875,18.05573272705078, 47.78410339355469, 64.16448974609375, 79.86212921142578, 89.34349060058594,28.201562199997266,, , , , ,59.8419921875,18.05573272705078, 47.78410339355469, 64.16448974609375, 79.86212921142578, 89.34349060058594,28.201562199997266,, , , , ,'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue',1.0,1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.01066872599767521,0.014447150002524722, 0.012346219999017194, 0.005777519996627234, 0.009416119995876215, 0.011356619994330686,, , , , ,43.655364990234375,2.1554627418518066, 31.71623992919922, 47.74750900268555, 63.814029693603516, 72.84358978271484,28.01720215165238,0.003703703703703704, -0.007407407407407408, -0.001851851851851852, -0.006481481481481481, -0.001851851851851852,-0.15648148148148147, -0.16111111111111112, -0.1527777777777778, -0.15925925925925927, -0.15555555555555556,59.8419921875,18.05573272705078, 47.78410339355469, 64.16448974609375, 79.86212921142578, 89.34349060058594,28.201562199997266,, , , , ,0.0, 13.0, 21.0, 29.0, 34.0
سبز,green,1,imgGreen,5.0,63.5913330078125,36.40263366699219, 50.800113677978516, 54.83287811279297, 84.64447784423828, 91.2765884399414,23.39476154924045,, , , , ,62.705224609375,35.02050018310547, 49.78378677368164, 53.98295211791992, 83.82778930664062, 90.91107177734375,23.723501604781855,, , , , ,62.705224609375,35.02050018310547, 49.78378677368164, 53.98295211791992, 83.82778930664062, 90.91107177734375,23.723501604781855,, , , , ,62.705224609375,35.02050018310547, 49.78378677368164, 53.98295211791992, 83.82778930664062, 90.91107177734375,23.723501604781855,, , , , ,62.705224609375,35.02050018310547, 49.78378677368164, 53.98295211791992, 83.82778930664062, 90.91107177734375,23.723501604781855,, , , , ,'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen', 'imgBlue',1.0,1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.011861799997859634,0.012393320001137909, 0.010561419992882293, 0.012328119999438059, 0.012164020001364406, 0.011862119994475506,, , , , ,46.558380126953125,19.370210647583008, 33.76779556274414, 37.799652099609375, 67.61083984375, 74.24341583251953,23.394327260769614,0.032407407407407406, 0.02962962962962963, 0.03611111111111111, 0.03888888888888889, -0.001851851851851852,-0.1574074074074074, -0.16018518518518518, -0.16111111111111112, -0.15555555555555556, -0.15555555555555556,62.705224609375,35.02050018310547, 49.78378677368164, 53.98295211791992, 83.82778930664062, 90.91107177734375,23.723501604781855,, , , , ,7.0, 14.0, 16.0, 31.0, 35.0
سبز,yellow,0,imgYellow,5.0,59.51204223632813,30.953672409057617, 38.35237503051758, 56.849178314208984, 78.82874298095703, 92.57623291015625,26.15711413885495,, , , , ,58.639337158203126,29.753870010375977, 37.41918182373047, 55.86737060546875, 77.86315155029297, 92.29312896728516,26.431428954217484,, , , , ,58.639337158203126,29.753870010375977, 37.41918182373047, 55.86737060546875, 77.86315155029297, 92.29312896728516,26.431428954217484,, , , , ,58.639337158203126,29.753870010375977, 37.41918182373047, 55.86737060546875, 77.86315155029297, 92.29312896728516,26.431428954217484,, , , , ,58.639337158203126,29.753870010375977, 37.41918182373047, 55.86737060546875, 77.86315155029297, 92.29312896728516,26.431428954217484,, , , , ,'imgYellow', 'imgGreen', 'imgGreen', 'imgYellow', 'imgBlue',1.0,1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.011147319999872706,0.0024604200007161126, 0.013210420001996681, 0.011920319993805606, 0.015227619995130226, 0.012917820007714909,, , , , ,42.478570556640626,13.921567916870117, 21.31808090209961, 39.815330505371094, 61.795475006103516, 75.54239654541016,26.156839240836202,0.06388888888888888, 0.032407407407407406, 0.027777777777777776, 0.06666666666666667, -0.001851851851851852,-0.1574074074074074, -0.1574074074074074, -0.16018518518518518, -0.15462962962962962, -0.15555555555555556,58.639337158203126,29.753870010375977, 37.41918182373047, 55.86737060546875, 77.86315155029297, 92.29312896728516,26.431428954217484,, , , , ,5.0, 8.0, 17.0, 28.0, 36.0
زرد,green,0,imgGreen,5.0,61.2618896484375,21.889095306396484, 52.96664810180664, 66.73079681396484, 70.69671630859375, 94.02619171142578,26.51156519325433,, , , , ,60.25217895507812,20.22235107421875, 51.816650390625, 65.79766082763672, 69.81373596191406, 93.61048126220703,26.96524307669311,, , , , ,60.25217895507812,20.22235107421875, 51.816650390625, 65.79766082763672, 69.81373596191406, 93.61048126220703,26.96524307669311,, , , , ,60.25217895507812,20.22235107421875, 51.816650390625, 65.79766082763672, 69.81373596191406, 93.61048126220703,26.96524307669311,, , , , ,60.25217895507812,20.22235107421875, 51.816650390625, 65.79766082763672, 69.81373596191406, 93.61048126220703,26.96524307669311,, , , , ,'imgGreen', 'imgYellow', 'imgGreen', 'imgGreen', 'imgBlue',1.0,1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.010700280001037754,0.009388920007040724, 0.012475720002839807, 0.012408419999701437, 0.010673919998225756, 0.008554419997381046,, , , , ,44.22568359375,4.854219913482666, 35.93356704711914, 49.697296142578125, 53.663414001464844, 76.97991943359375,26.508114860051926,0.03518518518518519, 0.062037037037037036, 0.03148148148148148, 0.03148148148148148, -0.001851851851851852,-0.15925925925925927, -0.15833333333333333, -0.15462962962962962, -0.1537037037037037, -0.15555555555555556,60.25217895507812,20.22235107421875, 51.816650390625, 65.79766082763672, 69.81373596191406, 93.61048126220703,26.96524307669311,, , , , ,1.0, 15.0, 22.0, 24.0, 37.0
زرد,yellow,1,imgYellow,5.0,64.20474243164062,33.98744583129883, 44.66788864135742, 61.048439025878906, 82.81124114990234, 98.50869750976562,26.588056762387918,, , , , ,63.0752197265625,31.987319946289062, 43.502197265625, 59.93268966674805, 81.87863159179688, 98.07525634765625,27.101693108702026,, , , , ,63.0752197265625,31.987319946289062, 43.502197265625, 59.93268966674805, 81.87863159179688, 98.07525634765625,27.101693108702026,, , , , ,63.0752197265625,31.987319946289062, 43.502197265625, 59.93268966674805, 81.87863159179688, 98.07525634765625,27.101693108702026,, , , , ,63.0752197265625,31.987319946289062, 43.502197265625, 59.93268966674805, 81.87863159179688, 98.07525634765625,27.101693108702026,, , , , ,'--', 'imgYellow', 'imgYellow', 'imgYellow', 'imgBlue',1.0,, 1.0, 1.0, 1.0, 1.0,0.0,0.0,, 0.0, 0.0, 0.0, 0.0,0.0,0.0,, 0.0, 0.0, 0.0, 0.0,0.0,0.0110402599995723,0.01056112000514986, 0.011515220001456328, 0.015248919997247867, 0.006272319995332509, 0.011603719998674933,2.0215284200021415, , , , ,54.726417541503906,, 27.636852264404297, 44.01493835449219, 65.7787857055664, 81.47509765625,22.955303466676156,'--', 0.06018518518518518, 0.05740740740740741, 0.05648148148148148, -0.001851851851851852,'--', -0.15925925925925927, -0.15648148148148147, -0.15462962962962962, -0.15555555555555556,63.0752197265625,31.987319946289062, 43.502197265625, 59.93268966674805, 81.87863159179688, 98.07525634765625,27.101693108702026,, , , , ,6.0, 11.0, 19.0, 30.0, 39.0

extraInfo
