word,colour,congruent,corrAns,n,imgBlue.started_mean,imgBlue.started_raw,,,,,,imgBlue.started_std,imgBlue.stopped_raw,,,,,,imgGreen.started_mean,imgGreen.started_raw,,,,,,imgGreen.started_std,imgGreen.stopped_raw,,,,,,imgRed.started_mean,imgRed.started_raw,,,,,,imgRed.started_std,imgRed.stopped_raw,,,,,,imgYellow.started_mean,imgYellow.started_raw,,,,,,imgYellow.started_std,imgYellow.stopped_raw,,,,,,mouse.clicked_name_raw,,,,,,mouse.leftButton_mean,mouse.leftButton_raw,,,,,,mouse.leftButton_std,mouse.midButton_mean,mouse.midButton_raw,,,,,,mouse.midButton_std,mouse.rightButton_mean,mouse.rightButton_raw,,,,,,mouse.rightButton_std,mouse.started_mean,mouse.started_raw,,,,,,mouse.stopped_raw,,,,,,mouse.time_mean,mouse.time_raw,,,,,,mouse.time_std,mouse.x_mean,mouse.x_raw,,,,,,mouse.y_mean,mouse.y_raw,,,,,,targetTxt.started_mean,targetTxt.started_raw,,,,,,targetTxt.started_std,targetTxt.stopped_raw,,,,,,order,,,,,
سبز,green,1,imgGreen,6.0,81.17790222167969,48.50571060180664, 57.3541374206543, 70.16851043701172, 86.71581268310547, 108.04533386230469, 116.27792358398438,27.352474904056724,, , , , , ,81.17790222167969,48.50571060180664, 57.3541374206543, 70.16851043701172, 86.71581268310547, 108.04533386230469, 116.27792358398438,27.352474904056724,, , , , , ,81.17790222167969,48.50571060180664, 57.3541374206543, 70.16851043701172, 86.71581268310547, 108.04533386230469, 116.27792358398438,27.352474904056724,, , , , , ,81.17790222167969,48.50571060180664, 57.3541374206543, 70.16851043701172, 86.71581268310547, 108.04533386230469, 116.27792358398438,27.352474904056724,, , , , , ,'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.006969700000051186,0.005919700000958983, 0.004412500001308217, 0.008253699998931552, 0.007709699999395525, 0.007206999999652908, 0.00831560000005993,, , , , , ,0.7556764284769694,0.6907677054405212, 0.6050627827644348, 1.20908784866333, 0.7761756777763367, 0.6419249176979065, 0.6110398769378662,0.230980036377145,0.043672839506172845,0.046296296296296294, 0.03981481481481482, 0.02962962962962963, 0.05, 0.058333333333333334, 0.03796296296296296,-0.18148148148148147,-0.2, -0.17037037037037037, -0.18703703703703703, -0.18333333333333332, -0.18518518518518517, -0.16296296296296298,81.17790222167969,48.50571060180664, 57.3541374206543, 70.16851043701172, 86.71581268310547, 108.04533386230469, 116.27792358398438,27.352474904056724,, , , , , ,7.0, 18.0, 34.0, 53.0, 79.0, 90.0
سبز,yellow,0,imgYellow,6.0,81.73354085286458,53.47142791748047, 61.20351028442383, 73.58521270751953, 91.46595001220703, 95.8140869140625, 114.86104583740234,23.138874588902034,, , , , , ,81.73354085286458,53.47142791748047, 61.20351028442383, 73.58521270751953, 91.46595001220703, 95.8140869140625, 114.86104583740234,23.138874588902034,, , , , , ,81.73354085286458,53.47142791748047, 61.20351028442383, 73.58521270751953, 91.46595001220703, 95.8140869140625, 114.86104583740234,23.138874588902034,, , , , , ,81.73354085286458,53.47142791748047, 61.20351028442383, 73.58521270751953, 91.46595001220703, 95.8140869140625, 114.86104583740234,23.138874588902034,, , , , , ,'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.008975466666621893,0.008321999999679974, 0.008737600001040846, 0.0086144000006243, 0.007299899999452464, 0.011274699999376026, 0.00960419999955775,, , , , , ,0.8415642579396566,0.7603346109390259, 0.8607928156852722, 0.9602739810943604, 0.9092820286750793, 0.7803372740745544, 0.7783650755882263,0.08171727850677853,0.1743827160493827,0.22870370370370371, 0.18703703703703703, 0.17592592592592593, 0.12962962962962962, 0.16203703703703703, 0.16296296296296298,-0.17870370370370373,-0.1787037037037037, -0.17777777777777778, -0.18055555555555555, -0.18055555555555555, -0.17962962962962964, -0.175,81.73354085286458,53.47142791748047, 61.20351028442383, 73.58521270751953, 91.46595001220703, 95.8140869140625, 114.86104583740234,23.138874588902034,, , , , , ,13.0, 23.0, 37.0, 59.0, 64.0, 88.0
زرد,red,0,imgRed,6.0,79.12283325195312,46.756290435791016, 64.23638153076172, 71.40237426757812, 84.04961395263672, 99.5802993774414, 108.71204376220703,23.009161186864173,, , , , , ,79.12283325195312,46.756290435791016, 64.23638153076172, 71.40237426757812, 84.04961395263672, 99.5802993774414, 108.71204376220703,23.009161186864173,, , , , , ,79.12283325195312,46.756290435791016, 64.23638153076172, 71.40237426757812, 84.04961395263672, 99.5802993774414, 108.71204376220703,23.009161186864173,, , , , , ,79.12283325195312,46.756290435791016, 64.23638153076172, 71.40237426757812, 84.04961395263672, 99.5802993774414, 108.71204376220703,23.009161186864173,, , , , , ,'imgRed', 'imgRed', 'imgRed', 'imgRed', 'imgRed', 'imgRed',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.008260616666120768,0.008675799998854927, 0.0061811999994461075, 0.008875299999999697, 0.009439999999813153, 0.008314799999425304, 0.008076599999185419,, , , , , ,0.8513792355855306,0.8764951825141907, 0.7912229895591736, 0.8603845834732056, 0.9279233813285828, 0.8266375064849854, 0.8256117105484009,0.04788696225413008,-0.2445987654320988,-0.19814814814814816, -0.2222222222222222, -0.2814814814814815, -0.24259259259259258, -0.24074074074074073, -0.2824074074074074,-0.19506172839506172,-0.2037037037037037, -0.18703703703703703, -0.1962962962962963, -0.2074074074074074, -0.17407407407407408, -0.20185185185185187,79.12283325195312,46.756290435791016, 64.23638153076172, 71.40237426757812, 84.04961395263672, 99.5802993774414, 108.71204376220703,23.009161186864173,, , , , , ,5.0, 26.0, 35.0, 49.0, 69.0, 80.0
زرد,blue,0,imgBlue,6.0,79.71195475260417,50.705284118652344, 56.73826217651367, 68.91879272460938, 86.21682739257812, 97.53115844726562, 118.16139221191406,25.78319789212086,, , , , , ,79.71195475260417,50.705284118652344, 56.73826217651367, 68.91879272460938, 86.21682739257812, 97.53115844726562, 118.16139221191406,25.78319789212086,, , , , , ,79.71195475260417,50.705284118652344, 56.73826217651367, 68.91879272460938, 86.21682739257812, 97.53115844726562, 118.16139221191406,25.78319789212086,, , , , , ,79.71195475260417,50.705284118652344, 56.73826217651367, 68.91879272460938, 86.21682739257812, 97.53115844726562, 118.16139221191406,25.78319789212086,, , , , , ,'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.007959899999908279,0.008209500000702974, 0.007309099999474711, 0.008637299999463721, 0.00828060000003461, 0.007236399999783316, 0.008086499999990338,, , , , , ,0.6493278741836548,0.8767862915992737, 0.5929136872291565, 0.6782385110855103, 0.4779089093208313, 0.593150794506073, 0.6769689917564392,0.13346166059617395,-0.07237654320987653,-0.08333333333333333, -0.08333333333333333, -0.04814814814814815, -0.05648148148148148, -0.058333333333333334, -0.10462962962962963,-0.17839506172839506,-0.18055555555555555, -0.1824074074074074, -0.17314814814814813, -0.1925925925925926, -0.175, -0.16666666666666666,79.71195475260417,50.705284118652344, 56.73826217651367, 68.91879272460938, 86.21682739257812, 97.53115844726562, 118.16139221191406,25.78319789212086,, , , , , ,10.0, 17.0, 32.0, 52.0, 66.0, 93.0
زرد,green,0,imgGreen,6.0,83.65003458658855,46.0561637878418, 59.820343017578125, 82.96746826171875, 90.03242492675781, 107.36287689208984, 115.66093444824219,26.86764122623179,, , , , , ,83.65003458658855,46.0561637878418, 59.820343017578125, 82.96746826171875, 90.03242492675781, 107.36287689208984, 115.66093444824219,26.86764122623179,, , , , , ,83.65003458658855,46.0561637878418, 59.820343017578125, 82.96746826171875, 90.03242492675781, 107.36287689208984, 115.66093444824219,26.86764122623179,, , , , , ,83.65003458658855,46.0561637878418, 59.820343017578125, 82.96746826171875, 90.03242492675781, 107.36287689208984, 115.66093444824219,26.86764122623179,, , , , , ,'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.00805936666620255,0.008417600000029779, 0.007947300000523683, 0.007817699999577599, 0.007874299999457435, 0.008730399998967187, 0.007568899998659617,, , , , , ,0.63803764184316,0.6773204207420349, 0.642535388469696, 0.5927948951721191, 0.6602810025215149, 0.6616665720939636, 0.593627393245697,0.0364297575853246,0.02376543209876543,0.05925925925925926, 0.016666666666666666, 0.009259259259259259, 0.008333333333333333, 0.006481481481481481, 0.04259259259259259,-0.18580246913580245,-0.20555555555555555, -0.16574074074074074, -0.18333333333333332, -0.19166666666666668, -0.1925925925925926, -0.17592592592592593,83.65003458658855,46.0561637878418, 59.820343017578125, 82.96746826171875, 90.03242492675781, 107.36287689208984, 115.66093444824219,26.86764122623179,, , , , , ,4.0, 21.0, 47.0, 57.0, 78.0, 89.0
زرد,yellow,1,imgYellow,6.0,83.26409912109375,44.89021301269531, 62.98660659790039, 79.85128784179688, 89.16664123535156, 105.77922058105469, 116.91065216064453,26.717935354840865,, , , , , ,83.26409912109375,44.89021301269531, 62.98660659790039, 79.85128784179688, 89.16664123535156, 105.77922058105469, 116.91065216064453,26.717935354840865,, , , , , ,83.26409912109375,44.89021301269531, 62.98660659790039, 79.85128784179688, 89.16664123535156, 105.77922058105469, 116.91065216064453,26.717935354840865,, , , , , ,83.26409912109375,44.89021301269531, 62.98660659790039, 79.85128784179688, 89.16664123535156, 105.77922058105469, 116.91065216064453,26.717935354840865,, , , , , ,'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.008573216666718508,0.00908979999985604, 0.009920899999997346, 0.00876580000112881, 0.007744999999886204, 0.00859409999975469, 0.00732369999968796,, , , , , ,0.840905507405599,0.6935979723930359, 1.2296329736709595, 0.8774014711380005, 0.8427776098251343, 0.7593716979026794, 0.6426509022712708,0.20980784712961392,0.19120370370370368,0.25092592592592594, 0.175, 0.17222222222222222, 0.12962962962962962, 0.24351851851851852, 0.17592592592592593,-0.1845679012345679,-0.2, -0.1787037037037037, -0.19074074074074074, -0.18703703703703703, -0.17592592592592593, -0.175,83.26409912109375,44.89021301269531, 62.98660659790039, 79.85128784179688, 89.16664123535156, 105.77922058105469, 116.91065216064453,26.717935354840865,, , , , , ,3.0, 25.0, 44.0, 56.0, 76.0, 91.0

extraInfo
نام,xgh
نام خانوادگی,xgh
کلاس,xgh
سن,xgh
چندمین بار است که در این تست شرکت می کنید,001
date,2021_Jan_12_1657
expName,آزمون استروپ استاندارد
psychopyVersion,2020.2.10
frameRate,59.59518184901552
