word,colour,congruent,corrAns,n,imgBlue.started_mean,imgBlue.started_raw,,,,,,imgBlue.started_std,imgBlue.stopped_raw,,,,,,imgGreen.started_mean,imgGreen.started_raw,,,,,,imgGreen.started_std,imgGreen.stopped_raw,,,,,,imgRed.started_mean,imgRed.started_raw,,,,,,imgRed.started_std,imgRed.stopped_raw,,,,,,imgYellow.started_mean,imgYellow.started_raw,,,,,,imgYellow.started_std,imgYellow.stopped_raw,,,,,,mouse.clicked_name_raw,,,,,,mouse.leftButton_mean,mouse.leftButton_raw,,,,,,mouse.leftButton_std,mouse.midButton_mean,mouse.midButton_raw,,,,,,mouse.midButton_std,mouse.rightButton_mean,mouse.rightButton_raw,,,,,,mouse.rightButton_std,mouse.started_mean,mouse.started_raw,,,,,,mouse.stopped_raw,,,,,,mouse.time_mean,mouse.time_raw,,,,,,mouse.time_std,mouse.x_raw,,,,,,mouse.y_raw,,,,,,targetTxt.started_mean,targetTxt.started_raw,,,,,,targetTxt.started_std,targetTxt.stopped_raw,,,,,,order,,,,,
سبز,green,1,imgGreen,6.0,89.86538696289062,53.622161865234375, 66.90210723876953, 86.54924774169922, 95.56394958496094, 109.11216735839844, 127.44267272949219,27.080786316639074,, , , , , ,89.86538696289062,53.622161865234375, 66.90210723876953, 86.54924774169922, 95.56394958496094, 109.11216735839844, 127.44267272949219,27.080786316639074,, , , , , ,89.86538696289062,53.622161865234375, 66.90210723876953, 86.54924774169922, 95.56394958496094, 109.11216735839844, 127.44267272949219,27.080786316639074,, , , , , ,89.86538696289062,53.622161865234375, 66.90210723876953, 86.54924774169922, 95.56394958496094, 109.11216735839844, 127.44267272949219,27.080786316639074,, , , , , ,'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.009292486666557428,0.00699691999989227, 0.008992419999685808, 0.008553919999485515, 0.008209120000174153, 0.007070820000080857, 0.015931720000025962,, , , , , ,0.8997417291005453,0.8751899003982544, 0.8771728873252869, 0.8445432782173157, 1.0262370109558105, 0.6585485935211182, 1.1167588233947754,0.15838599564974248,0.027777777777777776, 0.027777777777777776, 0.026851851851851852, 0.030555555555555555, 0.03796296296296296, 0.028703703703703703,-0.15555555555555556, -0.16018518518518518, -0.16111111111111112, -0.15833333333333333, -0.15833333333333333, -0.1574074074074074,89.86538696289062,53.622161865234375, 66.90210723876953, 86.54924774169922, 95.56394958496094, 109.11216735839844, 127.44267272949219,27.080786316639074,, , , , , ,12.0, 26.0, 47.0, 57.0, 73.0, 95.0
سبز,yellow,0,imgYellow,6.0,85.07745361328125,46.17338180541992, 62.05371856689453, 82.0338134765625, 96.61427307128906, 108.19513702392578, 115.39439392089844,26.97971565119385,, , , , , ,85.07745361328125,46.17338180541992, 62.05371856689453, 82.0338134765625, 96.61427307128906, 108.19513702392578, 115.39439392089844,26.97971565119385,, , , , , ,85.07745361328125,46.17338180541992, 62.05371856689453, 82.0338134765625, 96.61427307128906, 108.19513702392578, 115.39439392089844,26.97971565119385,, , , , , ,85.07745361328125,46.17338180541992, 62.05371856689453, 82.0338134765625, 96.61427307128906, 108.19513702392578, 115.39439392089844,26.97971565119385,, , , , , ,'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.008906619999910012,0.009078619999854709, 0.008939519999785261, 0.00849951999998666, 0.009505020000233344, 0.008531919999768434, 0.008885119999831659,, , , , , ,1.060608148574829,1.6106081008911133, 0.9437599778175354, 0.8926886916160583, 0.9941591024398804, 0.8951221108436584, 1.0273107290267944,0.27468535059130245,0.06111111111111111, 0.062037037037037036, 0.06111111111111111, 0.062037037037037036, 0.05925925925925926, 0.06759259259259259,-0.15555555555555556, -0.16111111111111112, -0.16203703703703703, -0.15555555555555556, -0.1574074074074074, -0.15648148148148147,85.07745361328125,46.17338180541992, 62.05371856689453, 82.0338134765625, 96.61427307128906, 108.19513702392578, 115.39439392089844,26.97971565119385,, , , , , ,6.0, 21.0, 43.0, 58.0, 72.0, 81.0
زرد,red,0,imgRed,6.0,87.23245239257812,54.521488189697266, 60.10383605957031, 85.28295135498047, 97.6305923461914, 104.76239776611328, 121.09346008300781,25.968279491050918,, , , , , ,87.23245239257812,54.521488189697266, 60.10383605957031, 85.28295135498047, 97.6305923461914, 104.76239776611328, 121.09346008300781,25.968279491050918,, , , , , ,87.23245239257812,54.521488189697266, 60.10383605957031, 85.28295135498047, 97.6305923461914, 104.76239776611328, 121.09346008300781,25.968279491050918,, , , , , ,87.23245239257812,54.521488189697266, 60.10383605957031, 85.28295135498047, 97.6305923461914, 104.76239776611328, 121.09346008300781,25.968279491050918,, , , , , ,'imgRed', 'imgRed', 'imgRed', 'imgRed', 'imgRed', 'imgRed',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.008206119999840666,0.008101320000150736, 0.008241719999659836, 0.007840619999569753, 0.006725519999235985, 0.008987619999970775, 0.009339920000456914,, , , , , ,0.8183104197184244,0.9099305868148804, 0.8950315117835999, 0.7926105260848999, 0.7912474870681763, 0.8267492055892944, 0.6942929029464722,0.07889844791390743,-0.026851851851851852, -0.030555555555555555, -0.049074074074074076, -0.03796296296296296, -0.03518518518518519, -0.03333333333333333,-0.1574074074074074, -0.15925925925925927, -0.15462962962962962, -0.16203703703703703, -0.1527777777777778, -0.16111111111111112,87.23245239257812,54.521488189697266, 60.10383605957031, 85.28295135498047, 97.6305923461914, 104.76239776611328, 121.09346008300781,25.968279491050918,, , , , , ,13.0, 19.0, 46.0, 59.0, 68.0, 88.0
زرد,blue,0,imgBlue,6.0,89.07384236653645,56.23793029785156, 64.0699691772461, 80.21709442138672, 100.18072509765625, 107.22869110107422, 126.50862121582031,26.96722760716799,, , , , , ,89.07384236653645,56.23793029785156, 64.0699691772461, 80.21709442138672, 100.18072509765625, 107.22869110107422, 126.50862121582031,26.96722760716799,, , , , , ,89.07384236653645,56.23793029785156, 64.0699691772461, 80.21709442138672, 100.18072509765625, 107.22869110107422, 126.50862121582031,26.96722760716799,, , , , , ,89.07384236653645,56.23793029785156, 64.0699691772461, 80.21709442138672, 100.18072509765625, 107.22869110107422, 126.50862121582031,26.96722760716799,, , , , , ,'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.008028919999863623,0.008231419999901846, 0.007726619999630202, 0.008617420000064158, 0.008437420000063867, 0.006592319999981555, 0.008568319999540108,, , , , , ,0.8176282246907552,0.9750818014144897, 0.6591554284095764, 0.7933576107025146, 0.6095749139785767, 0.9415562748908997, 0.927043080329895,0.15563436063214364,-0.000925925925925926, -0.005555555555555556, 0.003703703703703704, 0.007407407407407408, -0.001851851851851852, 0.005555555555555556,-0.15833333333333333, -0.16666666666666666, -0.15833333333333333, -0.15925925925925927, -0.15648148148148147, -0.15925925925925927,89.07384236653645,56.23793029785156, 64.0699691772461, 80.21709442138672, 100.18072509765625, 107.22869110107422, 126.50862121582031,26.96722760716799,, , , , , ,15.0, 23.0, 41.0, 62.0, 71.0, 94.0
زرد,green,0,imgGreen,6.0,85.4492899576823,43.17277145385742, 61.02036666870117, 73.41819763183594, 98.44719696044922, 113.89462280273438, 122.74256134033203,31.297584986559418,, , , , , ,85.4492899576823,43.17277145385742, 61.02036666870117, 73.41819763183594, 98.44719696044922, 113.89462280273438, 122.74256134033203,31.297584986559418,, , , , , ,85.4492899576823,43.17277145385742, 61.02036666870117, 73.41819763183594, 98.44719696044922, 113.89462280273438, 122.74256134033203,31.297584986559418,, , , , , ,85.4492899576823,43.17277145385742, 61.02036666870117, 73.41819763183594, 98.44719696044922, 113.89462280273438, 122.74256134033203,31.297584986559418,, , , , , ,'imgYellow', 'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.00824541999994229,0.009071120000044175, 0.0075123200003872626, 0.007668719999855966, 0.007181519999903685, 0.008938219999890862, 0.00910061999957179,, , , , , ,0.887077808380127,1.327080488204956, 1.0081171989440918, 0.5918282270431519, 0.924821674823761, 0.677207887172699, 0.7934114933013916,0.2644498324684445,0.06111111111111111, 0.030555555555555555, 0.03888888888888889, 0.03148148148148148, 0.037037037037037035, 0.03518518518518519,-0.16111111111111112, -0.16018518518518518, -0.15648148148148147, -0.16203703703703703, -0.16203703703703703, -0.16018518518518518,85.4492899576823,43.17277145385742, 61.02036666870117, 73.41819763183594, 98.44719696044922, 113.89462280273438, 122.74256134033203,31.297584986559418,, , , , , ,4.0, 20.0, 33.0, 60.0, 79.0, 90.0
زرد,yellow,1,imgYellow,6.0,86.89898681640625,50.73821258544922, 70.71829223632812, 82.9493637084961, 87.41655731201172, 112.31106567382812, 117.26040649414062,25.111246200425093,50.73821090000001, , , , , ,86.89898681640625,50.73821258544922, 70.71829223632812, 82.9493637084961, 87.41655731201172, 112.31106567382812, 117.26040649414062,25.111246200425093,50.73821090000001, , , , , ,86.89898681640625,50.73821258544922, 70.71829223632812, 82.9493637084961, 87.41655731201172, 112.31106567382812, 117.26040649414062,25.111246200425093,50.73821090000001, , , , , ,86.89898681640625,50.73821258544922, 70.71829223632812, 82.9493637084961, 87.41655731201172, 112.31106567382812, 117.26040649414062,25.111246200425093,50.73821090000001, , , , , ,'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.008285970000012336,0.01157151999996131, 0.008337620000020252, 0.0060326200000417884, 0.007612920000156009, 0.006669920000149432, 0.009491219999745226,, , , , , ,0.821668783823649,0.481815904378891, 0.8764508962631226, 0.8742687702178955, 1.1443804502487183, 0.8252180218696594, 0.7278783917427063,0.2164346887461197,0.07222222222222222, 0.06759259259259259, 0.06018518518518518, 0.06574074074074074, 0.058333333333333334, 0.06944444444444445,-0.15648148148148147, -0.16018518518518518, -0.15648148148148147, -0.1648148148148148, -0.1537037037037037, -0.15833333333333333,86.89898681640625,50.73821258544922, 70.71829223632812, 82.9493637084961, 87.41655731201172, 112.31106567382812, 117.26040649414062,25.111246200425093,50.73821090000001, , , , , ,9.0, 30.0, 44.0, 48.0, 77.0, 83.0

extraInfo
نام,ن
نام خانوادگی,ن
کلاس,ن
سن,ن
چندمین بار است که در این تست شرکت می کنید,001
date,2021_Jan_12_1623
expName,آزمون استروپ استاندارد
psychopyVersion,2020.2.10
frameRate,60.247242634209
