practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,word,colour,congruent,corrAns,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.started,mouse.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
,,,,,,,,13.341118399999687,None,13.341118399999687,None,-0.007407407407407408,-0.28425925925925927,1,0,0,0.9408007999954862,imgStart,0.006325289999949746,None,,,,,,,,,,,,,2,2,2,2,001,2021_Jan_12_1443,stroopExperiment,2020.2.10,59.8085051262097,
,,,,,,,,,,,,,,,,,,,,,14.324294099998951,None,14.324294099998951,None,14.324294099998951,None,14.324294099998951,None,14.324294099998951,None,0.001479819999076426,None,,,,,,,,,,
