word,colour,congruent,corrAns,n,feedbackTxt.started_mean,feedbackTxt.started_raw,feedbackTxt.started_std,feedbackTxt.stopped_raw,imgBlue.started_mean,imgBlue.started_raw,imgBlue.started_std,imgBlue.stopped_raw,imgGreen.started_mean,imgGreen.started_raw,imgGreen.started_std,imgGreen.stopped_raw,imgRed.started_mean,imgRed.started_raw,imgRed.started_std,imgRed.stopped_raw,imgYellow.started_mean,imgYellow.started_raw,imgYellow.started_std,imgYellow.stopped_raw,mouse.clicked_name_raw,mouse.leftButton_mean,mouse.leftButton_raw,mouse.leftButton_std,mouse.midButton_mean,mouse.midButton_raw,mouse.midButton_std,mouse.rightButton_mean,mouse.rightButton_raw,mouse.rightButton_std,mouse.started_mean,mouse.started_raw,mouse.stopped_raw,mouse.time_mean,mouse.time_raw,mouse.time_std,mouse.x_raw,mouse.y_raw,targetTxt.started_mean,targetTxt.started_raw,targetTxt.started_std,targetTxt.stopped_raw,order
قرمز,red,1,imgRed,1.0,31.693492889404297,31.693492889404297,0.0,,30.594106674194336,30.594106674194336,0.0,,30.594106674194336,30.594106674194336,0.0,,30.594106674194336,30.594106674194336,0.0,,30.594106674194336,30.594106674194336,0.0,,'imgRed',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010108319991559256,0.010108319991559256,,8.437723159790039,8.437723159790039,0.0,-0.027777777777777776,-0.15555555555555556,30.594106674194336,30.594106674194336,0.0,,3.0
قرمز,blue,0,imgBlue,1.0,25.327604293823242,25.327604293823242,0.0,,24.244422912597656,24.244422912597656,0.0,,24.244422912597656,24.244422912597656,0.0,,24.244422912597656,24.244422912597656,0.0,,24.244422912597656,24.244422912597656,0.0,,'imgBlue',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037619400027324446,0.0037619400027324446,,2.0382192134857178,2.0382192134857178,0.0,-0.001851851851851852,-0.1537037037037037,24.244422912597656,24.244422912597656,0.0,,0.0
آبی,red,0,imgRed,1.0,37.64308547973633,37.64308547973633,0.0,,35.59347152709961,35.59347152709961,0.0,,35.59347152709961,35.59347152709961,0.0,,35.59347152709961,35.59347152709961,0.0,,35.59347152709961,35.59347152709961,0.0,,'--',,,,,,,,,,0.005026620005082805,0.005026620005082805,2.0105330200021854,,,,'--','--',35.59347152709961,35.59347152709961,0.0,,5.0
آبی,blue,1,imgBlue,1.0,29.560470581054688,29.560470581054688,0.0,,28.443824768066406,28.443824768066406,0.0,,28.443824768066406,28.443824768066406,0.0,,28.443824768066406,28.443824768066406,0.0,,28.443824768066406,28.443824768066406,0.0,,'imgBlue',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009398720001627225,0.009398720001627225,,6.286649227142334,6.286649227142334,0.0,-0.000925925925925926,-0.15925925925925927,28.443824768066406,28.443824768066406,0.0,,2.0
سبز,green,1,imgGreen,1.0,40.34193420410156,40.34193420410156,0.0,,38.6756706237793,38.6756706237793,0.0,,38.6756706237793,38.6756706237793,0.0,,38.6756706237793,38.6756706237793,0.0,,38.6756706237793,38.6756706237793,0.0,,'imgBlue',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011002719998941757,0.011002719998941757,,17.08635139465332,17.08635139465332,0.0,-0.002777777777777778,-0.15555555555555556,38.6756706237793,38.6756706237793,0.0,,6.0
سبز,yellow,0,imgYellow,1.0,34.55956268310547,34.55956268310547,0.0,,32.72642135620117,32.72642135620117,0.0,,32.72642135620117,32.72642135620117,0.0,,32.72642135620117,32.72642135620117,0.0,,32.72642135620117,32.72642135620117,0.0,,'imgGreen',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007647199890925549,0.0007647199890925549,,11.30156421661377,11.30156421661377,0.0,0.03148148148148148,-0.15925925925925927,32.72642135620117,32.72642135620117,0.0,,4.0
زرد,green,0,imgGreen,1.0,42.00819396972656,42.00819396972656,0.0,,41.35826873779297,41.35826873779297,0.0,,41.35826873779297,41.35826873779297,0.0,,41.35826873779297,41.35826873779297,0.0,,41.35826873779297,41.35826873779297,0.0,,'imgBlue',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012302119997912087,0.012302119997912087,,18.751615524291992,18.751615524291992,0.0,-0.000925925925925926,-0.1537037037037037,41.35826873779297,41.35826873779297,0.0,,7.0
زرد,yellow,1,imgYellow,1.0,27.39521598815918,27.39521598815918,0.0,,26.361072540283203,26.361072540283203,0.0,,26.361072540283203,26.361072540283203,0.0,,26.361072540283203,26.361072540283203,0.0,,26.361072540283203,26.361072540283203,0.0,,'imgYellow',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00935911999840755,0.00935911999840755,,4.119733810424805,4.119733810424805,0.0,0.06851851851851852,-0.16111111111111112,26.361072540283203,26.361072540283203,0.0,,1.0

extraInfo
نام,o
نام خانوادگی,o
کلاس,o
سن,o
چندمین بار است که در این تست شرکت می کنید,001
date,2021_Jan_12_1404
expName,stroopExperiment
psychopyVersion,2020.2.10
frameRate,60.08792064780016
