word,colour,congruent,corrAns,n,imgBlue.started_mean,imgBlue.started_raw,,,,,,imgBlue.started_std,imgBlue.stopped_raw,,,,,,imgGreen.started_mean,imgGreen.started_raw,,,,,,imgGreen.started_std,imgGreen.stopped_raw,,,,,,imgRed.started_mean,imgRed.started_raw,,,,,,imgRed.started_std,imgRed.stopped_raw,,,,,,imgYellow.started_mean,imgYellow.started_raw,,,,,,imgYellow.started_std,imgYellow.stopped_raw,,,,,,mouse.clicked_name_raw,,,,,,mouse.leftButton_mean,mouse.leftButton_raw,,,,,,mouse.leftButton_std,mouse.midButton_mean,mouse.midButton_raw,,,,,,mouse.midButton_std,mouse.rightButton_mean,mouse.rightButton_raw,,,,,,mouse.rightButton_std,mouse.started_mean,mouse.started_raw,,,,,,mouse.stopped_raw,,,,,,mouse.time_mean,mouse.time_raw,,,,,,mouse.time_std,mouse.x_mean,mouse.x_raw,,,,,,mouse.y_mean,mouse.y_raw,,,,,,targetTxt.started_mean,targetTxt.started_raw,,,,,,targetTxt.started_std,targetTxt.stopped_raw,,,,,,order,,,,,
قرمز,red,1,imgRed,6.0,58.37283833821615,29.138877868652344, 41.154205322265625, 49.60186004638672, 61.567054748535156, 80.7132339477539, 88.06179809570312,22.88565687856929,, , , , , ,58.37283833821615,29.138877868652344, 41.154205322265625, 49.60186004638672, 61.567054748535156, 80.7132339477539, 88.06179809570312,22.88565687856929,, , , , , ,58.37283833821615,29.138877868652344, 41.154205322265625, 49.60186004638672, 61.567054748535156, 80.7132339477539, 88.06179809570312,22.88565687856929,, , , , , ,58.37283833821615,29.138877868652344, 41.154205322265625, 49.60186004638672, 61.567054748535156, 80.7132339477539, 88.06179809570312,22.88565687856929,, , , , , ,'imgRed', 'imgRed', 'imgRed', 'imgRed', 'imgRed', 'imgRed',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.00723519000014979,0.007374439999694005, 0.014345240000693593, 0.000859340000715747, 0.006473839999671327, 0.0077238399999259855, 0.006634440000198083,, , , , , ,0.966441790262858,1.0419913530349731, 1.0984457731246948, 0.8179284930229187, 0.9403225779533386, 0.8592053055763245, 1.040757179260254,0.11215492974002846,-0.21064814814814814,-0.1638888888888889, -0.23703703703703705, -0.175, -0.18518518518518517, -0.2898148148148148, -0.21296296296296297,-0.18395061728395065,-0.1824074074074074, -0.175, -0.18333333333333332, -0.19537037037037036, -0.19074074074074074, -0.17685185185185184,58.37283833821615,29.138877868652344, 41.154205322265625, 49.60186004638672, 61.567054748535156, 80.7132339477539, 88.06179809570312,22.88565687856929,, , , , , ,15.0, 29.0, 37.0, 51.0, 73.0, 83.0
قرمز,blue,0,imgBlue,6.0,58.40921529134115,20.65707015991211, 38.520599365234375, 56.53498077392578, 65.13267517089844, 76.93171691894531, 92.6782455444336,26.02671194865352,, , , , , ,58.40921529134115,20.65707015991211, 38.520599365234375, 56.53498077392578, 65.13267517089844, 76.93171691894531, 92.6782455444336,26.02671194865352,, , , , , ,58.40921529134115,20.65707015991211, 38.520599365234375, 56.53498077392578, 65.13267517089844, 76.93171691894531, 92.6782455444336,26.02671194865352,, , , , , ,58.40921529134115,20.65707015991211, 38.520599365234375, 56.53498077392578, 65.13267517089844, 76.93171691894531, 92.6782455444336,26.02671194865352,, , , , , ,'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.00856703499963866,0.015494309998757672, 0.0023712399997748435, 0.009420540000064648, 0.006863339999654272, 0.01150294000035501, 0.0057498399992255145,, , , , , ,0.9439632097880045,0.9700399041175842, 1.1874297857284546, 0.7775983214378357, 0.7415788173675537, 1.261999487876892, 0.7251331806182861,0.2356380027947684,-0.09120370370370372,-0.09814814814814815, -0.11018518518518519, -0.08148148148148149, -0.07685185185185185, -0.12962962962962962, -0.05092592592592592,-0.1895061728395062,-0.21666666666666667, -0.1824074074074074, -0.18333333333333332, -0.17962962962962964, -0.17777777777777778, -0.19722222222222222,58.40921529134115,20.65707015991211, 38.520599365234375, 56.53498077392578, 65.13267517089844, 76.93171691894531, 92.6782455444336,26.02671194865352,, , , , , ,3.0, 26.0, 45.0, 55.0, 70.0, 89.0
قرمز,green,0,imgGreen,6.0,58.400533040364586,25.622947692871094, 30.788528442382812, 57.96774673461914, 65.89908599853516, 82.59624481201172, 87.52863311767578,25.79568639069174,, , , , , ,58.400533040364586,25.622947692871094, 30.788528442382812, 57.96774673461914, 65.89908599853516, 82.59624481201172, 87.52863311767578,25.79568639069174,, , , , , ,58.400533040364586,25.622947692871094, 30.788528442382812, 57.96774673461914, 65.89908599853516, 82.59624481201172, 87.52863311767578,25.79568639069174,, , , , , ,58.400533040364586,25.622947692871094, 30.788528442382812, 57.96774673461914, 65.89908599853516, 82.59624481201172, 87.52863311767578,25.79568639069174,, , , , , ,'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0063209399998716735,0.007616539999617089, 0.0014741400000275462, 0.008374539999749686, 0.006618239999625075, 0.007525739999437064, 0.006316440000773582,, , , , , ,0.7051517963409424,0.45901671051979065, 0.9040480256080627, 0.710368812084198, 1.107338547706604, 0.5424023866653442, 0.5077360272407532,0.25588432814667234,0.060185185185185196,0.07407407407407407, 0.05277777777777778, 0.03888888888888889, 0.06111111111111111, 0.044444444444444446, 0.08981481481481482,-0.17793209876543212,-0.18333333333333332, -0.18055555555555555, -0.16296296296296298, -0.17592592592592593, -0.18796296296296297, -0.17685185185185184,58.400533040364586,25.622947692871094, 30.788528442382812, 57.96774673461914, 65.89908599853516, 82.59624481201172, 87.52863311767578,25.79568639069174,, , , , , ,9.0, 16.0, 47.0, 56.0, 75.0, 82.0
قرمز,yellow,0,imgYellow,6.0,56.981536865234375,21.656740188598633, 32.38936996459961, 47.38575744628906, 60.83332061767578, 84.67922973632812, 94.94477844238281,28.871789190395965,, , , , , ,56.981536865234375,21.656740188598633, 32.38936996459961, 47.38575744628906, 60.83332061767578, 84.67922973632812, 94.94477844238281,28.871789190395965,, , , , , ,56.981536865234375,21.656740188598633, 32.38936996459961, 47.38575744628906, 60.83332061767578, 84.67922973632812, 94.94477844238281,28.871789190395965,, , , , , ,56.981536865234375,21.656740188598633, 32.38936996459961, 47.38575744628906, 60.83332061767578, 84.67922973632812, 94.94477844238281,28.871789190395965,, , , , , ,'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.008126439999917542,0.0017694400003165356, 0.013509439999324968, 0.0071289399993474944, 0.007258940000610892, 0.007254240000293066, 0.011837639999612293,, , , , , ,0.7067952950795492,0.8202263116836548, 0.6311444044113159, 0.6258431077003479, 0.7093788981437683, 0.8423389196395874, 0.6118401885032654,0.10250671281120531,0.1873456790123457,0.20277777777777778, 0.15462962962962962, 0.175, 0.19537037037037036, 0.20092592592592592, 0.19537037037037036,-0.18410493827160493,-0.1675925925925926, -0.19444444444444445, -0.1675925925925926, -0.19722222222222222, -0.19444444444444445, -0.18333333333333332,56.981536865234375,21.656740188598633, 32.38936996459961, 47.38575744628906, 60.83332061767578, 84.67922973632812, 94.94477844238281,28.871789190395965,, , , , , ,4.0, 18.0, 35.0, 50.0, 78.0, 92.0
آبی,red,0,imgRed,6.0,57.57560729980469,20.24036407470703, 42.287071228027344, 48.03553771972656, 59.550254821777344, 78.21354675292969, 97.12688446044922,27.24995395310963,, , , , , ,57.57560729980469,20.24036407470703, 42.287071228027344, 48.03553771972656, 59.550254821777344, 78.21354675292969, 97.12688446044922,27.24995395310963,, , , , , ,57.57560729980469,20.24036407470703, 42.287071228027344, 48.03553771972656, 59.550254821777344, 78.21354675292969, 97.12688446044922,27.24995395310963,, , , , , ,57.57560729980469,20.24036407470703, 42.287071228027344, 48.03553771972656, 59.550254821777344, 78.21354675292969, 97.12688446044922,27.24995395310963,, , , , , ,'imgRed', 'imgRed', 'imgRed', 'imgRed', 'imgRed', 'imgRed',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.007019256666353613,0.004917440000099305, 0.008239839999077958, 0.007859139999709441, 0.0068032399994990556, 0.007859939999434573, 0.006435940000301343,, , , , , ,1.030874252319336,0.39004209637641907, 1.2921217679977417, 1.5439105033874512, 1.2592600584030151, 0.7418867945671082, 0.9580246210098267,0.4202625863407617,-0.22669753086419753,-0.2462962962962963, -0.20833333333333334, -0.20277777777777778, -0.20555555555555555, -0.31203703703703706, -0.18518518518518517,-0.1796296296296296,-0.17777777777777778, -0.1787037037037037, -0.19166666666666668, -0.17777777777777778, -0.16944444444444445, -0.1824074074074074,57.57560729980469,20.24036407470703, 42.287071228027344, 48.03553771972656, 59.550254821777344, 78.21354675292969, 97.12688446044922,27.24995395310963,, , , , , ,2.0, 30.0, 36.0, 49.0, 71.0, 95.0
آبی,blue,1,imgBlue,6.0,58.833831787109375,26.106210708618164, 34.05528259277344, 53.01810073852539, 70.81494903564453, 72.59798431396484, 96.41046142578125,26.320708841406585,, , , , , ,58.833831787109375,26.106210708618164, 34.05528259277344, 53.01810073852539, 70.81494903564453, 72.59798431396484, 96.41046142578125,26.320708841406585,, , , , , ,58.833831787109375,26.106210708618164, 34.05528259277344, 53.01810073852539, 70.81494903564453, 72.59798431396484, 96.41046142578125,26.320708841406585,, , , , , ,58.833831787109375,26.106210708618164, 34.05528259277344, 53.01810073852539, 70.81494903564453, 72.59798431396484, 96.41046142578125,26.320708841406585,, , , , , ,'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.00748733999974623,0.008355940000001283, 0.005951239999376412, 0.006918839999343618, 0.007856539999011147, 0.008228939999753493, 0.00761254000099143,, , , , , ,0.6484932899475098,0.6101630926132202, 0.49151429533958435, 0.6752588748931885, 0.8446308970451355, 0.5767405033111572, 0.6926519274711609,0.120329891456192,-0.08919753086419752,-0.12407407407407407, -0.12777777777777777, -0.02962962962962963, -0.07407407407407407, -0.09074074074074075, -0.08888888888888889,-0.19089506172839502,-0.1925925925925926, -0.20833333333333334, -0.18425925925925926, -0.19537037037037036, -0.1787037037037037, -0.18611111111111112,58.833831787109375,26.106210708618164, 34.05528259277344, 53.01810073852539, 70.81494903564453, 72.59798431396484, 96.41046142578125,26.320708841406585,, , , , , ,10.0, 20.0, 41.0, 62.0, 64.0, 94.0
آبی,green,0,imgGreen,6.0,58.74210103352865,27.205821990966797, 31.721675872802734, 55.8674201965332, 70.21513366699219, 73.19793701171875, 94.24459075927734,25.822209471673993,, , , , , ,58.74210103352865,27.205821990966797, 31.721675872802734, 55.8674201965332, 70.21513366699219, 73.19793701171875, 94.24459075927734,25.822209471673993,, , , , , ,58.74210103352865,27.205821990966797, 31.721675872802734, 55.8674201965332, 70.21513366699219, 73.19793701171875, 94.24459075927734,25.822209471673993,, , , , , ,58.74210103352865,27.205821990966797, 31.721675872802734, 55.8674201965332, 70.21513366699219, 73.19793701171875, 94.24459075927734,25.822209471673993,, , , , , ,'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen', 'imgGreen',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.00586457333308014,0.004846939999879396, 0.0027070399992226157, 0.00549563999993552, 0.007837739999558835, 0.006271739999647252, 0.008028340000237222,, , , , , ,0.640985369682312,0.6904712915420532, 0.655086100101471, 0.6396026015281677, 0.5755612850189209, 0.607727587223053, 0.6774632930755615,0.04328193376378663,0.027160493827160497,0.02962962962962963, 0.04351851851851852, 0.06666666666666667, 0.019444444444444445, -0.008333333333333333, 0.012037037037037037,-0.1854938271604938,-0.19537037037037036, -0.18518518518518517, -0.175, -0.18611111111111112, -0.17777777777777778, -0.1935185185185185,58.74210103352865,27.205821990966797, 31.721675872802734, 55.8674201965332, 70.21513366699219, 73.19793701171875, 94.24459075927734,25.822209471673993,, , , , , ,12.0, 17.0, 44.0, 61.0, 65.0, 91.0
آبی,yellow,0,imgYellow,6.0,57.95085652669271,27.922752380371094, 39.737056732177734, 52.28533935546875, 63.36634826660156, 74.53136444091797, 89.8622817993164,22.751296590758944,, , , , , ,57.95085652669271,27.922752380371094, 39.737056732177734, 52.28533935546875, 63.36634826660156, 74.53136444091797, 89.8622817993164,22.751296590758944,, , , , , ,57.95085652669271,27.922752380371094, 39.737056732177734, 52.28533935546875, 63.36634826660156, 74.53136444091797, 89.8622817993164,22.751296590758944,, , , , , ,57.95085652669271,27.922752380371094, 39.737056732177734, 52.28533935546875, 63.36634826660156, 74.53136444091797, 89.8622817993164,22.751296590758944,, , , , , ,'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0072562233332670685,0.005499640000380168, 0.007511239999985264, 0.007722239999566227, 0.008714239999790152, 0.006605139999919629, 0.007484839999960968,, , , , , ,0.7424759864807129,0.6234399080276489, 0.809518575668335, 0.710281491279602, 0.9438440203666687, 0.5756515264511108, 0.7921202182769775,0.13456954896678788,0.17484567901234568,0.15648148148148147, 0.16018518518518518, 0.1814814814814815, 0.18703703703703703, 0.1787037037037037, 0.18518518518518517,-0.18302469135802468,-0.18055555555555555, -0.18611111111111112, -0.18425925925925926, -0.1675925925925926, -0.18055555555555555, -0.19907407407407407,57.95085652669271,27.922752380371094, 39.737056732177734, 52.28533935546875, 63.36634826660156, 74.53136444091797, 89.8622817993164,22.751296590758944,, , , , , ,13.0, 27.0, 40.0, 53.0, 67.0, 85.0
سبز,red,0,imgRed,6.0,54.593037923177086,19.74045181274414, 33.055381774902344, 54.86784362792969, 58.70100784301758, 75.13095092773438, 86.06259155273438,24.930555558232083,, , , , , ,54.593037923177086,19.74045181274414, 33.055381774902344, 54.86784362792969, 58.70100784301758, 75.13095092773438, 86.06259155273438,24.930555558232083,, , , , , ,54.593037923177086,19.74045181274414, 33.055381774902344, 54.86784362792969, 58.70100784301758, 75.13095092773438, 86.06259155273438,24.930555558232083,, , , , , ,54.593037923177086,19.74045181274414, 33.055381774902344, 54.86784362792969, 58.70100784301758, 75.13095092773438, 86.06259155273438,24.930555558232083,, , , , , ,'imgRed', 'imgRed', 'imgRed', 'imgRed', 'imgRed', 'imgRed',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.00768944000007347,0.0011393400009183097, 0.008116739999422862, 0.008657139999741048, 0.007973640000273008, 0.006697939999867231, 0.013551840000218363,, , , , , ,0.8673453330993652,0.4693625867366791, 0.9768382906913757, 0.9768450856208801, 0.8248906135559082, 1.1082557439804077, 0.8478798270225525,0.22026724912075224,-0.23796296296296293,-0.2462962962962963, -0.22037037037037038, -0.23981481481481481, -0.24351851851851852, -0.2111111111111111, -0.26666666666666666,-0.1908950617283951,-0.17777777777777778, -0.21388888888888888, -0.20185185185185187, -0.17037037037037037, -0.20277777777777778, -0.1787037037037037,54.593037923177086,19.74045181274414, 33.055381774902344, 54.86784362792969, 58.70100784301758, 75.13095092773438, 86.06259155273438,24.930555558232083,, , , , , ,1.0, 19.0, 43.0, 48.0, 68.0, 80.0
سبز,blue,0,imgBlue,6.0,56.37017822265625,22.506704330444336, 34.57118606567383, 45.102783203125, 67.03218841552734, 82.06289672851562, 86.94529724121094,26.296453229315382,, , , , , ,56.37017822265625,22.506704330444336, 34.57118606567383, 45.102783203125, 67.03218841552734, 82.06289672851562, 86.94529724121094,26.296453229315382,, , , , , ,56.37017822265625,22.506704330444336, 34.57118606567383, 45.102783203125, 67.03218841552734, 82.06289672851562, 86.94529724121094,26.296453229315382,, , , , , ,56.37017822265625,22.506704330444336, 34.57118606567383, 45.102783203125, 67.03218841552734, 82.06289672851562, 86.94529724121094,26.296453229315382,, , , , , ,'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue', 'imgBlue',1.0,1.0, 1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.00795512333327982,0.006234539999240951, 0.007578539999485656, 0.008963240000412043, 0.00882843999988836, 0.007733340000413591, 0.008392640000238316,, , , , , ,0.7684808572133383,0.7419736981391907, 0.6919705271720886, 1.4305707216262817, 0.6777164936065674, 0.5095447897911072, 0.559109091758728,0.3358696299239231,-0.08626543209876543,-0.0824074074074074, -0.06759259259259259, -0.08796296296296297, -0.1037037037037037, -0.07962962962962963, -0.0962962962962963,-0.18240740740740743,-0.1685185185185185, -0.19166666666666668, -0.18611111111111112, -0.19074074074074074, -0.17777777777777778, -0.17962962962962964,56.37017822265625,22.506704330444336, 34.57118606567383, 45.102783203125, 67.03218841552734, 82.06289672851562, 86.94529724121094,26.296453229315382,, , , , , ,5.0, 21.0, 33.0, 57.0, 74.0, 81.0
