word,colour,congruent,corrAns,n,feedbackTxt.started_mean,feedbackTxt.started_raw,,feedbackTxt.started_std,feedbackTxt.stopped_raw,,imgBlue.started_mean,imgBlue.started_raw,,imgBlue.started_std,imgBlue.stopped_raw,,imgGreen.started_mean,imgGreen.started_raw,,imgGreen.started_std,imgGreen.stopped_raw,,imgRed.started_mean,imgRed.started_raw,,imgRed.started_std,imgRed.stopped_raw,,imgYellow.started_mean,imgYellow.started_raw,,imgYellow.started_std,imgYellow.stopped_raw,,mouse.clicked_name_raw,,mouse.leftButton_mean,mouse.leftButton_raw,,mouse.leftButton_std,mouse.midButton_mean,mouse.midButton_raw,,mouse.midButton_std,mouse.rightButton_mean,mouse.rightButton_raw,,mouse.rightButton_std,mouse.started_mean,mouse.started_raw,,mouse.stopped_raw,,mouse.time_mean,mouse.time_raw,,mouse.time_std,mouse.x_mean,mouse.x_raw,,mouse.y_mean,mouse.y_raw,,targetTxt.started_mean,targetTxt.started_raw,,targetTxt.started_std,targetTxt.stopped_raw,,order,
قرمز,red,1,imgRed,2.0,38.53740310668945,25.50611686706543, 51.568687438964844,18.429020386543083,, ,37.67101287841797,24.59025764465332, 50.751766204833984,18.49898010897371,, ,37.67101287841797,24.59025764465332, 50.751766204833984,18.49898010897371,, ,37.67101287841797,24.59025764465332, 50.751766204833984,18.49898010897371,, ,37.67101287841797,24.59025764465332, 50.751766204833984,18.49898010897371,, ,'imgRed', 'imgRed',1.0,1.0, 1.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0, 0.0,0.0,0.010976849999678961,0.00994650000029651, 0.012007199999061413,, ,0.8538853526115417,0.9115239977836609, 0.7962467074394226,0.08151335371922142,-0.25462962962962965,-0.2638888888888889, -0.24537037037037038,-0.20185185185185184,-0.2175925925925926, -0.18611111111111112,37.67101287841797,24.59025764465332, 50.751766204833984,18.49898010897371,, ,3.0, 15.0
قرمز,blue,0,imgBlue,2.0,31.738391876220703,23.056547164916992, 40.42023849487305,12.277983885842062,, ,31.013458251953125,22.240041732788086, 39.78687286376953,12.40748328105227,, ,31.013458251953125,22.240041732788086, 39.78687286376953,12.40748328105227,, ,31.013458251953125,22.240041732788086, 39.78687286376953,12.40748328105227,, ,31.013458251953125,22.240041732788086, 39.78687286376953,12.40748328105227,, ,'imgBlue', 'imgBlue',1.0,1.0, 1.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0, 0.0,0.0,0.008545299999241251,0.005860999998731131, 0.011229599999751372,, ,0.7025600671768188,0.7920582890510559, 0.6130619049072266,0.12656955703598097,-0.09722222222222222,-0.07777777777777778, -0.11666666666666667,-0.1935185185185185,-0.2037037037037037, -0.18333333333333332,31.013458251953125,22.240041732788086, 39.78687286376953,12.40748328105227,, ,2.0, 10.0
آبی,red,0,imgRed,2.0,36.29594039916992,27.472444534301758, 45.11943435668945,12.478306170940401,, ,35.654449462890625,27.039453506469727, 44.26944351196289,12.183442772660731,, ,35.654449462890625,27.039453506469727, 44.26944351196289,12.183442772660731,, ,35.654449462890625,27.039453506469727, 44.26944351196289,12.183442772660731,, ,35.654449462890625,27.039453506469727, 44.26944351196289,12.183442772660731,, ,'imgRed', 'imgGreen',1.0,1.0, 1.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0, 0.0,0.0,0.008028149999518064,0.006808899999668938, 0.00924739999936719,, ,0.3188306987285614,0.42620331048965454, 0.21145810186862946,0.15184779324324707,-0.13935185185185184,-0.26296296296296295, -0.01574074074074074,-0.19675925925925924,-0.2175925925925926, -0.17592592592592593,35.654449462890625,27.039453506469727, 44.26944351196289,12.183442772660731,, ,4.0, 12.0
آبی,blue,1,imgBlue,2.0,28.288902282714844,18.307172775268555, 38.2706298828125,14.11629589667117,, ,27.589452743530273,17.507396697998047, 37.6715087890625,14.25818039619733,, ,27.589452743530273,17.507396697998047, 37.6715087890625,14.25818039619733,, ,27.589452743530273,17.507396697998047, 37.6715087890625,14.25818039619733,, ,27.589452743530273,17.507396697998047, 37.6715087890625,14.25818039619733,, ,'imgBlue', 'imgBlue',1.0,1.0, 1.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0, 0.0,0.0,0.00794205000056536,0.002582700000857585, 0.013301400000273134,, ,0.6753559708595276,0.7541884183883667, 0.5965235233306885,0.11148591645034966,-0.10972222222222222,-0.0962962962962963, -0.12314814814814815,-0.19490740740740742,-0.2037037037037037, -0.18611111111111112,27.589452743530273,17.507396697998047, 37.6715087890625,14.25818039619733,, ,0.0, 9.0
سبز,green,1,imgGreen,2.0,40.520172119140625,33.804710388183594, 47.23563003540039,9.497094360119013,, ,39.94580078125,33.254844665527344, 46.63675308227539,9.462438186700265,, ,39.94580078125,33.254844665527344, 46.63675308227539,9.462438186700265,, ,39.94580078125,33.254844665527344, 46.63675308227539,9.462438186700265,, ,39.94580078125,33.254844665527344, 46.63675308227539,9.462438186700265,, ,'imgGreen', 'imgGreen',1.0,1.0, 1.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0, 0.0,0.0,0.006425649999528105,0.010667000000466942, 0.0021842999985892675,, ,0.5658983588218689,0.5456017255783081, 0.5861949920654297,0.028703774003556295,0.03611111111111111,0.028703703703703703, 0.04351851851851852,-0.19444444444444445,-0.20277777777777778, -0.18611111111111112,39.94580078125,33.254844665527344, 46.63675308227539,9.462438186700265,, ,7.0, 13.0
سبز,yellow,0,imgYellow,2.0,32.72993087768555,29.322101593017578, 36.137760162353516,4.819398392629645,, ,32.163509368896484,29.005922317504883, 35.32109451293945,4.465501083752725,, ,32.163509368896484,29.005922317504883, 35.32109451293945,4.465501083752725,, ,32.163509368896484,29.005922317504883, 35.32109451293945,4.465501083752725,, ,32.163509368896484,29.005922317504883, 35.32109451293945,4.465501083752725,, ,'imgRed', 'imgYellow',1.0,1.0, 1.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0, 0.0,0.0,0.009407049999936135,0.006578499999704945, 0.012235600000167324,, ,0.5448457598686218,0.29197609424591064, 0.797715425491333,0.35761171063638775,-0.03564814814814814,-0.262037037037037, 0.19074074074074074,-0.2125,-0.2175925925925926, -0.2074074074074074,32.163509368896484,29.005922317504883, 35.32109451293945,4.465501083752725,, ,5.0, 8.0
زرد,green,0,imgGreen,2.0,40.478515625,31.721744537353516, 49.23529052734375,12.383947132144856,, ,39.7952880859375,30.838483810424805, 48.75209045410156,12.6668327332523,, ,39.7952880859375,30.838483810424805, 48.75209045410156,12.6668327332523,, ,39.7952880859375,30.838483810424805, 48.75209045410156,12.6668327332523,, ,39.7952880859375,30.838483810424805, 48.75209045410156,12.6668327332523,, ,'imgGreen', 'imgGreen',1.0,1.0, 1.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0, 0.0,0.0,0.012080200000127661,0.011906000000635686, 0.012254399999619636,, ,0.6641814112663269,0.8645108938217163, 0.4638518989086151,0.2833086922464411,0.03425925925925926,0.025, 0.04351851851851852,-0.19583333333333333,-0.20555555555555555, -0.18611111111111112,39.7952880859375,30.838483810424805, 48.75209045410156,12.6668327332523,, ,6.0, 14.0
زرد,yellow,1,imgYellow,2.0,31.721805572509766,20.707141876220703, 42.73646926879883,15.57708678427056,, ,30.88898468017578,19.82382583618164, 41.95414352416992,15.648497706989113,, ,30.88898468017578,19.82382583618164, 41.95414352416992,15.648497706989113,, ,30.88898468017578,19.82382583618164, 41.95414352416992,15.648497706989113,, ,30.88898468017578,19.82382583618164, 41.95414352416992,15.648497706989113,, ,'imgYellow', 'imgYellow',1.0,1.0, 1.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0, 0.0,0.0,0.006215899999460817,0.0011699999995471444, 0.011261799999374489,, ,0.817162275314331,0.8527737259864807, 0.7815508246421814,0.05036219651633452,0.1648148148148148,0.18981481481481483, 0.1398148148148148,-0.19583333333333333,-0.19074074074074074, -0.20092592592592592,30.88898468017578,19.82382583618164, 41.95414352416992,15.648497706989113,, ,1.0, 11.0

extraInfo
