practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,word,colour,congruent,corrAns,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.started,mouse.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
,,,,,,,,368.41032760000235,None,368.41032760000235,None,-0.013888888888888888,-0.30185185185185187,1,0,0,0.7613257000048179,imgStart,0.012161320002633147,None,,,,,,,,,,,,,a,a,a,a,001,2021_Jan_12_1208,stroopExperiment,2020.2.10,60.08929268855946,
,,,,,,,,,,,,,,,,,,,,,369.20998659999896,None,369.20998659999896,None,369.20998659999896,None,369.20998659999896,None,369.20998659999896,None,0.016717899998184294,None,,,,,,,,,,
