word,colour,congruent,corrAns,n,feedbackTxt.started_mean,feedbackTxt.started_raw,feedbackTxt.started_std,feedbackTxt.stopped_raw,imgBlue.started_mean,imgBlue.started_raw,imgBlue.started_std,imgBlue.stopped_raw,imgGreen.started_mean,imgGreen.started_raw,imgGreen.started_std,imgGreen.stopped_raw,imgRed.started_mean,imgRed.started_raw,imgRed.started_std,imgRed.stopped_raw,imgYellow.started_mean,imgYellow.started_raw,imgYellow.started_std,imgYellow.stopped_raw,mouse.clicked_name_raw,mouse.leftButton_mean,mouse.leftButton_raw,mouse.leftButton_std,mouse.midButton_mean,mouse.midButton_raw,mouse.midButton_std,mouse.rightButton_mean,mouse.rightButton_raw,mouse.rightButton_std,mouse.started_mean,mouse.started_raw,mouse.stopped_raw,mouse.time_mean,mouse.time_raw,mouse.time_std,mouse.x_mean,mouse.x_raw,mouse.y_mean,mouse.y_raw,targetTxt.started_mean,targetTxt.started_raw,targetTxt.started_std,targetTxt.stopped_raw,order
قرمز,red,1,imgRed,1.0,33.30752182006836,33.30752182006836,0.0,,31.85752296447754,31.85752296447754,0.0,,31.85752296447754,31.85752296447754,0.0,,31.85752296447754,31.85752296447754,0.0,,31.85752296447754,31.85752296447754,0.0,,'imgRed',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022794400065322407,0.0022794400065322407,,1.402101755142212,1.402101755142212,0.0,-0.030555555555555555,-0.030555555555555555,-0.1574074074074074,-0.1574074074074074,31.85752296447754,31.85752296447754,0.0,,0.0
قرمز,blue,0,imgBlue,1.0,48.271453857421875,48.271453857421875,0.0,,47.338314056396484,47.338314056396484,0.0,,47.338314056396484,47.338314056396484,0.0,,47.338314056396484,47.338314056396484,0.0,,47.338314056396484,47.338314056396484,0.0,,'imgBlue',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011964220000663772,0.011964220000663772,,0.9133719801902771,0.9133719801902771,0.0,0.004629629629629629,0.004629629629629629,-0.15555555555555556,-0.15555555555555556,47.338314056396484,47.338314056396484,0.0,,7.0
آبی,red,0,imgRed,1.0,37.73994445800781,37.73994445800781,0.0,,36.47438049316406,36.47438049316406,0.0,,36.47438049316406,36.47438049316406,0.0,,36.47438049316406,36.47438049316406,0.0,,36.47438049316406,36.47438049316406,0.0,,'imgRed',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011158199995406903,0.0011158199995406903,,1.2518502473831177,1.2518502473831177,0.0,-0.03796296296296296,-0.03796296296296296,-0.15925925925925927,-0.15925925925925927,36.47438049316406,36.47438049316406,0.0,,2.0
آبی,blue,1,imgBlue,1.0,44.305545806884766,44.305545806884766,0.0,,42.8724479675293,42.8724479675293,0.0,,42.8724479675293,42.8724479675293,0.0,,42.8724479675293,42.8724479675293,0.0,,42.8724479675293,42.8724479675293,0.0,,'imgBlue',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012372520002827514,0.012372520002827514,,0.7639328837394714,0.7639328837394714,0.0,-0.010185185185185186,-0.010185185185185186,-0.15555555555555556,-0.15555555555555556,42.8724479675293,42.8724479675293,0.0,,5.0
سبز,green,1,imgGreen,1.0,35.440391540527344,35.440391540527344,0.0,,34.3406982421875,34.3406982421875,0.0,,34.3406982421875,34.3406982421875,0.0,,34.3406982421875,34.3406982421875,0.0,,34.3406982421875,34.3406982421875,0.0,,'imgGreen',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065377200007787906,0.0065377200007787906,,1.075066328048706,1.075066328048706,0.0,0.025,0.025,-0.1574074074074074,-0.1574074074074074,34.3406982421875,34.3406982421875,0.0,,1.0
سبز,yellow,0,imgYellow,1.0,39.95633316040039,39.95633316040039,0.0,,38.75650405883789,38.75650405883789,0.0,,38.75650405883789,38.75650405883789,0.0,,38.75650405883789,38.75650405883789,0.0,,38.75650405883789,38.75650405883789,0.0,,'imgYellow',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012873320010839961,0.012873320010839961,,1.1826558113098145,1.1826558113098145,0.0,0.06574074074074074,0.06574074074074074,-0.1537037037037037,-0.1537037037037037,38.75650405883789,38.75650405883789,0.0,,3.0
زرد,green,0,imgGreen,1.0,46.32204818725586,46.32204818725586,0.0,,45.322601318359375,45.322601318359375,0.0,,45.322601318359375,45.322601318359375,0.0,,45.322601318359375,45.322601318359375,0.0,,45.322601318359375,45.322601318359375,0.0,,'imgGreen',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015095920010935515,0.015095920010935515,,0.9656016826629639,0.9656016826629639,0.0,0.03148148148148148,0.03148148148148148,-0.15555555555555556,-0.15555555555555556,45.322601318359375,45.322601318359375,0.0,,6.0
زرد,yellow,1,imgYellow,1.0,41.85609817504883,41.85609817504883,0.0,,40.989437103271484,40.989437103271484,0.0,,40.989437103271484,40.989437103271484,0.0,,40.989437103271484,40.989437103271484,0.0,,40.989437103271484,40.989437103271484,0.0,,'imgYellow',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008599219996540342,0.008599219996540342,,0.86005038022995,0.86005038022995,0.0,0.05462962962962963,0.05462962962962963,-0.15555555555555556,-0.15555555555555556,40.989437103271484,40.989437103271484,0.0,,4.0

extraInfo
نام,19
نام خانوادگی,19
کلاس,19
سن,19
چندمین بار است که در این تست شرکت می کنید,001
date,2021_Jan_12_1518
expName,stroopExperiment
psychopyVersion,2020.2.10
frameRate,60.1243009779134
