word,colour,congruent,corrAns,n,imgBlue.started_mean,imgBlue.started_raw,,,,,imgBlue.started_std,imgBlue.stopped_raw,,,,,imgGreen.started_mean,imgGreen.started_raw,,,,,imgGreen.started_std,imgGreen.stopped_raw,,,,,imgRed.started_mean,imgRed.started_raw,,,,,imgRed.started_std,imgRed.stopped_raw,,,,,imgYellow.started_mean,imgYellow.started_raw,,,,,imgYellow.started_std,imgYellow.stopped_raw,,,,,mouse.clicked_name_raw,,,,,mouse.leftButton_mean,mouse.leftButton_raw,,,,,mouse.leftButton_std,mouse.midButton_mean,mouse.midButton_raw,,,,,mouse.midButton_std,mouse.rightButton_mean,mouse.rightButton_raw,,,,,mouse.rightButton_std,mouse.started_mean,mouse.started_raw,,,,,mouse.stopped_raw,,,,,mouse.time_mean,mouse.time_raw,,,,,mouse.time_std,mouse.x_mean,mouse.x_raw,,,,,mouse.y_mean,mouse.y_raw,,,,,targetTxt.started_mean,targetTxt.started_raw,,,,,targetTxt.started_std,targetTxt.stopped_raw,,,,,order,,,,
سبز,green,1,imgGreen,5.0,50.295101928710935,42.12363052368164, 44.33945846557617, 52.1048698425293, 54.887123107910156, 58.02043533325195,6.824319171291179,, , , , ,50.295101928710935,42.12363052368164, 44.33945846557617, 52.1048698425293, 54.887123107910156, 58.02043533325195,6.824319171291179,, , , , ,50.295101928710935,42.12363052368164, 44.33945846557617, 52.1048698425293, 54.887123107910156, 58.02043533325195,6.824319171291179,, , , , ,50.295101928710935,42.12363052368164, 44.33945846557617, 52.1048698425293, 54.887123107910156, 58.02043533325195,6.824319171291179,, , , , ,'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow',1.0,1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.009536719998868648,0.01570841999637196, 0.008289519995742012, 0.007822720006515738, 0.007231820003653411, 0.008631119992060121,, , , , ,30.373141479492187,22.217679977416992, 24.384180068969727, 32.19969940185547, 34.965763092041016, 38.098388671875,6.828014762575117,0.06129629629629629,0.05925925925925926, 0.058333333333333334, 0.06296296296296296, 0.06296296296296296, 0.06296296296296296,-0.15259259259259259,-0.15462962962962962, -0.1537037037037037, -0.15462962962962962, -0.15185185185185185, -0.14814814814814814,50.295101928710935,42.12363052368164, 44.33945846557617, 52.1048698425293, 54.887123107910156, 58.02043533325195,6.824319171291179,, , , , ,5.0, 16.0, 44.0, 56.0, 67.0
سبز,yellow,0,imgYellow,5.0,48.88826904296875,35.95708465576172, 44.52250289916992, 49.23831558227539, 56.48670959472656, 58.236732482910156,9.103955785323299,, , , , ,48.88826904296875,35.95708465576172, 44.52250289916992, 49.23831558227539, 56.48670959472656, 58.236732482910156,9.103955785323299,, , , , ,48.88826904296875,35.95708465576172, 44.52250289916992, 49.23831558227539, 56.48670959472656, 58.236732482910156,9.103955785323299,, , , , ,48.88826904296875,35.95708465576172, 44.52250289916992, 49.23831558227539, 56.48670959472656, 58.236732482910156,9.103955785323299,, , , , ,'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow',1.0,1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.00893406800023513,0.0037219000005279668, 0.008338120002008509, 0.00850242000160506, 0.016022180003346875, 0.008085719993687235,, , , , ,29.246270751953126,17.4179744720459, 24.56731605529785, 29.29923439025879, 36.599090576171875, 38.347747802734375,8.64154006758813,0.06296296296296296,0.06759259259259259, 0.058333333333333334, 0.06296296296296296, 0.06296296296296296, 0.06296296296296296,-0.15407407407407409,-0.16018518518518518, -0.1537037037037037, -0.15648148148148147, -0.15185185185185185, -0.14814814814814814,48.88826904296875,35.95708465576172, 44.52250289916992, 49.23831558227539, 56.48670959472656, 58.236732482910156,9.103955785323299,, , , , ,0.0, 17.0, 33.0, 61.0, 68.0
زرد,red,0,imgRed,5.0,51.348077392578126,42.77294921875, 48.67221450805664, 49.62200164794922, 56.73678970336914, 58.93643569946289,6.5248334272354125,, , , , ,51.348077392578126,42.77294921875, 48.67221450805664, 49.62200164794922, 56.73678970336914, 58.93643569946289,6.5248334272354125,, , , , ,51.348077392578126,42.77294921875, 48.67221450805664, 49.62200164794922, 56.73678970336914, 58.93643569946289,6.5248334272354125,, , , , ,51.348077392578126,42.77294921875, 48.67221450805664, 49.62200164794922, 56.73678970336914, 58.93643569946289,6.5248334272354125,, , , , ,'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow',1.0,1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.007728579996910412,0.006366519992297981, 0.007578419994388241, 0.009299720004491974, 0.007346019992837682, 0.008052220000536181,, , , , ,31.456414794921876,22.834331512451172, 28.73343276977539, 29.883520126342773, 36.81557846069336, 39.01521301269531,6.520832281448365,0.062222222222222213,0.05925925925925926, 0.06296296296296296, 0.06296296296296296, 0.06296296296296296, 0.06296296296296296,-0.15314814814814814,-0.15462962962962962, -0.15648148148148147, -0.15648148148148147, -0.15, -0.14814814814814814,51.348077392578126,42.77294921875, 48.67221450805664, 49.62200164794922, 56.73678970336914, 58.93643569946289,6.5248334272354125,, , , , ,8.0, 30.0, 35.0, 62.0, 71.0
زرد,blue,0,imgBlue,5.0,49.98488159179688,37.55671691894531, 48.10585021972656, 50.45442199707031, 54.65422821044922, 59.1531982421875,8.125135879969553,, , , , ,49.98488159179688,37.55671691894531, 48.10585021972656, 50.45442199707031, 54.65422821044922, 59.1531982421875,8.125135879969553,, , , , ,49.98488159179688,37.55671691894531, 48.10585021972656, 50.45442199707031, 54.65422821044922, 59.1531982421875,8.125135879969553,, , , , ,49.98488159179688,37.55671691894531, 48.10585021972656, 50.45442199707031, 54.65422821044922, 59.1531982421875,8.125135879969553,, , , , ,'imgBlue', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow',1.0,1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.008441371998924297,0.014297480003733654, 0.006825719996413682, 0.0050573200060171075, 0.008098419995803852, 0.007927919992653187,, , , , ,30.283401489257812,18.736120223999023, 28.167152404785156, 30.51600456237793, 34.74918746948242, 39.248538970947266,7.716690571140531,0.049259259259259246,-0.005555555555555556, 0.06296296296296296, 0.06296296296296296, 0.06296296296296296, 0.06296296296296296,-0.15314814814814812,-0.1574074074074074, -0.15648148148148147, -0.15555555555555556, -0.15185185185185185, -0.14444444444444443,49.98488159179688,37.55671691894531, 48.10585021972656, 50.45442199707031, 54.65422821044922, 59.1531982421875,8.125135879969553,, , , , ,1.0, 27.0, 38.0, 55.0, 72.0
زرد,green,0,imgGreen,5.0,51.7915283203125,42.340213775634766, 47.75550842285156, 52.7545166015625, 55.32130813598633, 60.78608703613281,7.069398519401064,, , , , ,51.7915283203125,42.340213775634766, 47.75550842285156, 52.7545166015625, 55.32130813598633, 60.78608703613281,7.069398519401064,, , , , ,51.7915283203125,42.340213775634766, 47.75550842285156, 52.7545166015625, 55.32130813598633, 60.78608703613281,7.069398519401064,, , , , ,51.7915283203125,42.340213775634766, 47.75550842285156, 52.7545166015625, 55.32130813598633, 60.78608703613281,7.069398519401064,, , , , ,'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow',1.0,1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.009778099998948164,0.01574211999832187, 0.009027920001244638, 0.008449820001260377, 0.007338619994698092, 0.008332019999215845,, , , , ,31.946499633789063,22.43498992919922, 27.966829299926758, 32.81620407104492, 35.39932632446289, 41.11516189575195,7.124769443018579,0.062037037037037036,0.05925925925925926, 0.06296296296296296, 0.06296296296296296, 0.06296296296296296, 0.062037037037037036,-0.1548148148148148,-0.15462962962962962, -0.15648148148148147, -0.15462962962962962, -0.15185185185185185, -0.15648148148148147,51.7915283203125,42.340213775634766, 47.75550842285156, 52.7545166015625, 55.32130813598633, 60.78608703613281,7.069398519401064,, , , , ,6.0, 26.0, 47.0, 58.0, 73.0
زرد,yellow,1,imgYellow,5.0,51.18147583007813,43.93911361694336, 48.87154769897461, 52.5379753112793, 53.38823318481445, 57.1705207824707,5.009144305768867,, , , , ,51.18147583007813,43.93911361694336, 48.87154769897461, 52.5379753112793, 53.38823318481445, 57.1705207824707,5.009144305768867,, , , , ,51.18147583007813,43.93911361694336, 48.87154769897461, 52.5379753112793, 53.38823318481445, 57.1705207824707,5.009144305768867,, , , , ,51.18147583007813,43.93911361694336, 48.87154769897461, 52.5379753112793, 53.38823318481445, 57.1705207824707,5.009144305768867,, , , , ,'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow', 'imgYellow',1.0,1.0, 1.0, 1.0, 1.0, 1.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0,0.0064302799975848755,0.0075257199932821095, 0.007131419995857868, 0.007480619999114424, 0.001957019994733855, 0.008056620004936121,, , , , ,31.249383544921876,24.000232696533203, 28.91598892211914, 32.616065979003906, 33.48193359375, 37.23269271850586,5.016149114392036,0.06203703703703702,0.058333333333333334, 0.06296296296296296, 0.06296296296296296, 0.06296296296296296, 0.06296296296296296,-0.1538888888888889,-0.1537037037037037, -0.15648148148148147, -0.15462962962962962, -0.15462962962962962, -0.15,51.18147583007813,43.93911361694336, 48.87154769897461, 52.5379753112793, 53.38823318481445, 57.1705207824707,5.009144305768867,, , , , ,14.0, 31.0, 46.0, 50.0, 64.0

extraInfo
نام,a
نام خانوادگی,a
